contrast-1-0,correlation-1-0,dissimilarity-1-0,contrast-1-45,correlation-1-45,dissimilarity-1-45,contrast-1-90,correlation-1-90,dissimilarity-1-90,contrast-1-135,correlation-1-135,dissimilarity-1-135,Class
8.72869805,0.99815083,1.10035793,18.22235099,0.99614465,1.61364694,12.10214417,0.99743725,1.28223585,18.00404858,0.99619084,1.53442544,2
6.36592266,0.99771488,0.93859537,13.71601833,0.99508344,1.31173256,9.9750355,0.99642113,1.06803695,14.01987201,0.99497453,1.32065063,2
4.21965349,0.99865009,0.80231571,10.53422842,0.99663461,1.18579406,7.68307237,0.99754322,0.9558491,11.02151192,0.99647894,1.17400954,2
11.30277084,0.99766685,1.28498642,22.73278824,0.99531363,1.80839963,15.70234365,0.99675993,1.47121944,23.1100378,0.99523586,1.79800584,2
6.56731541,0.99745216,1.03806427,15.01862615,0.99418152,1.46059689,10.34590497,0.99598807,1.15200372,14.11918186,0.99452998,1.4246542,2
8.49780154,0.99776084,1.09225832,16.49751117,0.99565898,1.53722622,10.44702085,0.99724817,1.18846655,17.30749662,0.99544585,1.52052199,2
12.47145855,0.9963389,1.24324262,31.04122748,0.99089982,1.78561674,21.81651477,0.99359784,1.43545307,26.33290066,0.99228013,1.70654977,2
23.06200245,0.99448263,1.72643594,39.90686539,0.99046584,2.27625538,29.54372839,0.99293441,1.87669774,42.5704087,0.98982949,2.30974304,2
5.00042041,0.99791051,0.87702876,9.66801684,0.99596598,1.16468777,6.46442655,0.9972998,0.89172081,10.13671668,0.99577041,1.17353437,2
20.76760313,0.99503043,1.69484171,36.72022337,0.99122528,2.26120457,26.60631135,0.99363558,1.84995254,40.24013498,0.99038415,2.30292266,2
18.30893618,0.99457046,1.40209317,39.21464982,0.98838732,1.96902145,25.42204284,0.99246358,1.5322262,33.40496375,0.99010775,1.85809512,2
3.7022567,0.99889025,0.78993682,8.38284146,0.99749084,1.14392337,5.70125749,0.99829163,0.89411694,9.37211544,0.99719473,1.1541607,2
15.29761987,0.99543081,1.27251111,24.02992392,0.99283205,1.6503584,18.50175176,0.99448115,1.32603948,30.76410482,0.99082339,1.70262481,2
7.34392067,0.99776261,1.02110525,15.38219631,0.99532022,1.39812406,12.02431049,0.99633803,1.13483725,17.86140584,0.99456596,1.42986558,2
6.67242317,0.99702434,1.03481093,11.54132309,0.9948605,1.3539915,9.14108802,0.99592499,1.07287744,14.44603284,0.99356699,1.39443475,2
3.29861304,0.99859967,0.74419143,6.78149477,0.99712512,1.08812412,4.89456646,0.99792315,0.86747592,8.12932455,0.99655374,1.08690529,2
7.92574208,0.99632431,1.02714138,16.99333994,0.99213077,1.39885033,10.9627018,0.99491783,1.07872693,14.30705429,0.99337473,1.34027154,2
9.5999703,0.99592058,1.04606166,17.31785565,0.99265173,1.39092702,14.04380942,0.9940346,1.15911301,19.69303069,0.9916439,1.44373813,2
10.11903715,0.99585122,1.07875127,18.6014819,0.99238465,1.41964563,13.03048795,0.99465952,1.11368495,18.13735409,0.99257466,1.40178052,2
8.49550665,0.99655584,1.05858712,18.61101421,0.99246601,1.49696067,12.54001266,0.99491819,1.18200935,16.99878504,0.99311866,1.45449313,2
9.34323606,0.99568231,1.05497123,19.68416478,0.99091706,1.43662995,13.47412489,0.9937758,1.12171642,17.82000066,0.99177725,1.41129931,2
12.79495279,0.99521353,1.25941868,24.29328219,0.99092539,1.68048707,17.53208922,0.9934442,1.3593287,23.4126688,0.99125434,1.68046968,2
9.99632818,0.99583462,1.04444753,17.2895755,0.99280614,1.38121701,12.48963221,0.99479779,1.109184,19.85842735,0.99173729,1.42810785,2
16.76230754,0.99631581,1.43880172,35.06102416,0.9923049,2.04897308,28.18923633,0.9938066,1.76386745,36.47919793,0.99199364,2.08882334,2
2.50237974,0.99887862,0.6415309,8.52924497,0.99618337,1.06274133,6.11081229,0.99726266,0.85460396,7.73691794,0.99653792,1.0254079,2
5.90016855,0.99783196,0.90048482,20.39390744,0.99251711,1.41821627,16.08620856,0.99409146,1.16658114,18.85082855,0.99308329,1.37954233,2
7.59781426,0.99751557,1.00513168,15.9666263,0.99478615,1.41089754,10.32276554,0.99662609,1.1059255,15.03839,0.99508926,1.37334006,2
14.34313771,0.99625695,1.3673748,30.91164796,0.99194481,1.96673446,22.56996427,0.99411245,1.62563858,29.64183631,0.9922757,1.95845961,2
9.9324956,0.99515986,1.10668719,21.4256393,0.98957431,1.56451547,16.59462974,0.99191643,1.25136591,22.55958031,0.98902253,1.52316438,2
8.84944768,0.99561805,1.07237959,18.40861249,0.99089783,1.4964121,13.69197007,0.99322282,1.20424397,18.89601381,0.99065683,1.48553349,2
15.25003471,0.99371049,1.34347326,29.62255922,0.98780058,1.87397651,21.8532014,0.9909905,1.50150289,31.04509448,0.98721473,1.83787736,2
11.65232266,0.9957659,1.31816008,24.8728562,0.99097492,1.90395258,19.63223083,0.99286964,1.56599194,24.45541449,0.99112638,1.8115481,2
13.84002515,0.99540744,1.38455367,26.75924885,0.99113312,1.92669491,21.30823057,0.99293231,1.614638,27.6343843,0.99084313,1.90913498,2
11.77491013,0.99603602,1.23397629,31.6000255,0.98937683,1.82613147,25.90041209,0.9912846,1.51209254,31.42265502,0.98943645,1.7784197,2
9.18957118,0.99748034,1.17419351,20.1589201,0.99448021,1.6693361,16.86771515,0.99537678,1.3618811,22.84986469,0.99374339,1.65468126,2
11.22805779,0.99666509,1.27026443,22.42945995,0.99334732,1.6987269,15.83105167,0.99529995,1.32918802,21.59824652,0.99359386,1.64191164,2
6.29097434,0.99736832,0.95625636,12.81322663,0.99464764,1.29163842,9.32878866,0.99609971,1.01652789,12.9355898,0.99459653,1.26302218,2
6.36263654,0.99774774,0.92985938,13.54116663,0.99521322,1.33271523,8.66328019,0.99693464,1.03527828,12.22759714,0.99567756,1.25535963,2
8.80640409,0.9970247,1.09849116,17.45114764,0.99411273,1.53571573,13.70288384,0.99537296,1.26224302,17.69117639,0.99403175,1.50489943,2
5.72823328,0.99779994,0.87728524,16.75820773,0.99357302,1.29232992,13.58782913,0.99478433,1.05082996,16.59022856,0.99363744,1.26897142,2
8.75700423,0.99665863,1.04497208,21.5718342,0.99178081,1.50130864,17.1584725,0.99345713,1.22880525,20.99917136,0.99199899,1.49183428,2
6.37102348,0.99743757,0.9906006,14.86298779,0.99403087,1.43505378,12.61779618,0.99492797,1.19193342,16.1187376,0.99352655,1.42372318,2
7.50770234,0.99729985,1.04302431,20.87150796,0.99250408,1.53667959,16.31767811,0.99413413,1.2634353,18.75607528,0.99326383,1.49394742,2
7.75014078,0.99689297,1.10020172,16.41771599,0.99342773,1.54617906,14.38541409,0.99423594,1.29791101,18.90653509,0.99243142,1.56109852,2
11.25654332,0.99722921,1.30305432,25.67022076,0.99368972,1.93373742,20.99887139,0.99483304,1.63586361,27.04560055,0.99335162,1.90453591,2
9.13881175,0.99680413,1.095988,19.13027681,0.99331954,1.55575193,14.77681465,0.99483466,1.28877601,20.11789737,0.99297465,1.5460593,2
8.55118563,0.99647009,1.03387562,19.25088418,0.99206451,1.44113631,14.2063044,0.99413821,1.1562635,18.32423756,0.99244648,1.43884353,2
9.05592389,0.99663782,1.10524661,20.6257212,0.9923534,1.60752,17.29238178,0.99358262,1.36950549,21.82208096,0.99190987,1.61875595,2
11.89219815,0.99541925,1.19484171,21.95150788,0.99155625,1.61073993,14.34389469,0.99447758,1.24031709,20.30066079,0.99219122,1.52569474,2
10.07608805,0.99631044,1.16085231,23.81707239,0.99129139,1.61469772,19.33416741,0.99292345,1.34304197,25.52451455,0.99066707,1.66566611,2
14.77264032,0.99546509,1.30896896,27.13118079,0.99168318,1.79361731,20.89659989,0.99358772,1.49932476,28.04640795,0.99140262,1.79639298,2
12.05245071,0.99518299,1.15255022,25.17897368,0.98995074,1.64562991,17.64453366,0.9929618,1.31723631,26.25822415,0.98952017,1.64144227,2
13.01157279,0.99637947,1.36340021,27.93291264,0.99223844,1.9713007,21.1183981,0.99412611,1.62190548,28.89905797,0.99196998,1.96635201,2
9.13349108,0.99618635,1.17537374,19.36305637,0.99192655,1.67033472,15.97671202,0.99333185,1.394279,21.52223722,0.99102627,1.68819404,2
10.86788585,0.99528607,1.18282152,26.98781757,0.98831069,1.71530945,19.91066027,0.99136771,1.38552599,23.09326789,0.98999755,1.64019254,2
8.0461793,0.99627241,1.04652643,15.66289817,0.9927544,1.47201249,13.16898305,0.99390184,1.22456862,18.4081354,0.99148447,1.48913201,2
11.47847627,0.99540821,1.20756773,26.15965409,0.98954986,1.73584785,18.81542474,0.99247647,1.39205457,22.83752774,0.99087697,1.65338904,2
10.90545065,0.99559546,1.22120399,24.20793567,0.99023683,1.74916798,19.95210636,0.99194503,1.4533758,24.80576304,0.98999572,1.73089723,2
12.80115284,0.9957531,1.29692177,31.06397174,0.98970841,1.90520617,25.15963969,0.9916567,1.58615068,32.30585865,0.98929697,1.90448955,2
16.03618979,0.99603372,1.46917909,28.06282631,0.99306846,1.94935804,21.34264068,0.99472293,1.62812346,31.49835527,0.99221988,2.01000554,2
11.50174141,0.99599678,1.24031326,25.85556476,0.99101362,1.76638794,21.8308819,0.99240476,1.48580457,29.23050802,0.98984062,1.80011319,2
9.09722994,0.99646362,1.06566077,18.37136985,0.99286884,1.44489128,13.45518544,0.99477178,1.14255811,17.3918677,0.99324905,1.4113109,2
10.49933468,0.99639082,1.15471975,16.92250339,0.99419125,1.5061395,13.55074894,0.99534381,1.22540013,21.28397201,0.99269414,1.55062168,2
8.03882988,0.99716794,1.06138148,23.63411581,0.99168539,1.52669336,16.80532898,0.99408203,1.23428625,18.24878842,0.99357998,1.50650071,2
5.80171017,0.99782375,0.93855488,15.23286068,0.99429417,1.42354934,11.86568172,0.99555112,1.16619722,14.71874765,0.99448674,1.38196839,2
5.24218388,0.99834585,0.93185728,12.50406693,0.99606007,1.38683788,9.80657141,0.99690703,1.0992966,14.33514515,0.99548312,1.37092752,2
7.78884531,0.99763677,1.04499329,16.74950214,0.994925,1.43166001,12.93431674,0.9960772,1.12804436,18.18556034,0.99448988,1.3986958,2
4.25388202,0.99896097,0.82199968,10.25051911,0.99749964,1.23764132,7.26380765,0.99822649,0.99295245,10.8542764,0.99735237,1.21878338,2
5.03486107,0.99849854,0.86380519,11.550189,0.99656035,1.25640461,7.93094827,0.99763586,0.9954624,12.43537443,0.99629675,1.3049991,2
4.22503394,0.9986128,0.83260437,11.5736634,0.99620548,1.31972348,7.78475159,0.99744523,1.0293767,10.22445834,0.99664783,1.23334937,2
13.00498897,0.99632064,1.27822711,25.10157945,0.99290806,1.80134167,18.15514068,0.99486527,1.46636738,25.80965902,0.992708,1.74898834,2
8.12231363,0.99753507,1.08328126,16.22595338,0.99508284,1.47126883,11.3196363,0.99656633,1.1481838,16.41505429,0.99502554,1.44414183,2
8.55441775,0.9976487,1.04314774,19.91481187,0.99453391,1.41119307,12.50560833,0.99656422,1.08720405,15.22926602,0.99581997,1.35185904,2
8.5907734,0.99687484,1.08786525,15.7399312,0.99428262,1.42878583,11.18647557,0.99593247,1.12583537,16.68630882,0.99393885,1.44182781,2
6.41267472,0.99752531,0.94518498,13.73067124,0.99470906,1.29251342,10.1372681,0.99608983,1.03228601,13.86259182,0.99465822,1.28439116,2
4.12372721,0.99829629,0.85720402,12.78756377,0.99472447,1.2972168,9.99850097,0.9958711,1.0365265,11.98587634,0.99505521,1.24648212,2
7.12640586,0.99726032,1.04685234,17.20623202,0.99339479,1.4923249,13.16569561,0.99494093,1.21606062,16.75543013,0.99356785,1.50440881,2
5.53794471,0.99779216,0.96715419,13.69324703,0.99454883,1.36200945,10.65339857,0.99575478,1.07327679,13.18546569,0.99475098,1.31029934,2
7.02514734,0.99736286,1.05942794,15.70399237,0.99411342,1.44487969,11.54412389,0.99566846,1.1405324,14.45409909,0.99458194,1.42299884,2
14.38020689,0.99665814,1.40236894,25.69324896,0.99403733,1.84276037,20.23046248,0.99530052,1.46688441,29.4018037,0.99317668,1.84098139,2
11.87144582,0.99660841,1.30149611,20.77433636,0.9940732,1.68040594,15.33639956,0.99562034,1.32167937,22.4429713,0.99359715,1.69146612,2
10.19704596,0.99601965,1.16792982,18.44455905,0.99281042,1.55462583,14.49757879,0.99434303,1.28287636,20.24490789,0.99210865,1.57093988,2
8.31662694,0.99689224,1.07511995,16.7192769,0.99376138,1.41268038,13.23083483,0.99505812,1.12528167,17.7158696,0.99338951,1.42769063,2
8.21664121,0.99703179,1.12910766,17.26844603,0.99377103,1.48854095,11.9214197,0.99569542,1.12509839,16.15900702,0.99417122,1.45406432,2
7.7467563,0.9974281,1.07624425,17.42960289,0.9942218,1.45464379,13.47255062,0.99552908,1.1539349,18.35059386,0.99391647,1.47016783,2
11.00358118,0.99702081,1.25704858,23.06235115,0.99376489,1.64851375,16.95300539,0.99541196,1.26892402,21.4869474,0.99419082,1.59639028,2
11.10484549,0.99657291,1.2378371,22.44774808,0.9930823,1.61246675,16.67399332,0.99485637,1.28579724,21.45331873,0.99338875,1.61609231,2
13.17708815,0.99661426,1.43280802,26.17348415,0.99328446,1.85020079,20.36209331,0.99477033,1.47103809,28.05142231,0.99280262,1.87087054,2
10.69004752,0.99674075,1.16707165,20.57781049,0.99373512,1.51748556,14.93792058,0.99544759,1.17278368,20.902614,0.99363624,1.51733296,2
10.83577478,0.9964062,1.16451834,20.90907124,0.99307505,1.53324332,14.03579338,0.99534678,1.1855148,20.61663702,0.99317191,1.53985896,2
15.10791755,0.99538973,1.4268066,27.38980478,0.99165381,1.85146597,20.4603539,0.99375899,1.46903939,29.85580428,0.99090237,1.85719115,2
9.50532838,0.99656701,1.10599101,22.38445625,0.9919272,1.56121249,15.64861788,0.99435073,1.23461616,19.72806169,0.99288521,1.52688459,2
6.52528426,0.99698983,0.94607786,15.33619013,0.99293543,1.34114654,11.16151878,0.99485315,1.06551928,14.14524843,0.99348403,1.2900101,2
7.73147505,0.99671444,1.05805872,17.30863432,0.99265533,1.50030422,13.20699701,0.99439015,1.17462418,18.17987959,0.99228564,1.47367364,2
6.89565591,0.99752124,1.00019478,19.837097,0.99287977,1.49088201,15.53153746,0.99441938,1.18596239,18.29551508,0.9934331,1.41800573,2
9.74189654,0.99684581,1.07404579,21.0729323,0.99318701,1.48533068,14.89133882,0.99518056,1.15832394,20.04383317,0.99351972,1.43588629,2
14.37720039,0.99451948,1.41194768,27.25391675,0.9896257,1.90229529,18.62822378,0.99290141,1.49947717,27.6800428,0.98946349,1.89237666,2
12.98009812,0.99534996,1.2778202,25.63925959,0.99082796,1.74438733,18.53241527,0.99336334,1.39048802,27.6389235,0.99011261,1.75831397,2
12.64957458,0.99694734,1.3554356,25.56256266,0.9938397,1.87286972,19.169448,0.99537573,1.49965081,29.08118011,0.99299175,1.90331902,2
8.22862284,0.99767763,1.09992016,25.01016393,0.99295163,1.76697321,17.90838761,0.99494783,1.41944993,20.99198784,0.99408403,1.644442,2
14.15154741,0.9960005,1.37810485,32.91436954,0.99071119,1.96065194,24.55097273,0.99306426,1.59225483,32.44361838,0.99084404,1.95997976,2
15.52254004,0.99631187,1.50932611,36.79149065,0.99127032,2.04967038,23.64389508,0.99438433,1.60610492,28.76206508,0.9931755,1.98837,2
5.6224332,0.99863511,0.98825365,13.18254709,0.99680442,1.48354783,8.54903769,0.99792546,1.15445966,13.83440439,0.9966464,1.46481738,2
17.13084136,0.99598993,1.57004034,33.73030424,0.99211517,2.04178956,24.15273491,0.99434839,1.62473762,32.67125415,0.99236274,2.05265659,2
17.04582446,0.99529417,1.51713644,30.37538559,0.9916262,1.94634479,22.31739065,0.99384134,1.53070788,32.93119354,0.99092162,1.95361716,2
13.50070582,0.99567184,1.32079824,30.40719665,0.99026593,1.8680601,22.73847659,0.99271336,1.53396831,29.85431117,0.99044293,1.90557896,2
8.3785079,0.99661268,1.06197931,23.07328385,0.99068527,1.59064771,17.74792027,0.99282796,1.28849626,21.97939206,0.99112688,1.54924253,2
19.29824277,0.99493308,1.56882347,35.79456571,0.99061537,2.04972253,26.25980059,0.99310806,1.63045206,37.1956895,0.99024802,2.06837765,2
28.31471389,0.99349552,1.86319579,51.98734048,0.98807365,2.58762287,35.11465922,0.99193623,2.04938495,51.02791701,0.98829375,2.48022746,2
15.6798883,0.9954146,1.40155898,29.87733165,0.99127537,1.84318918,21.40231626,0.99374379,1.45864266,29.43227618,0.99140533,1.84280866,2
10.58827602,0.99616457,1.19388326,22.7550979,0.99176912,1.67496277,16.54862483,0.99400814,1.34505031,22.73811166,0.99177526,1.66527014,2
8.69671426,0.99662392,1.0960285,22.39119164,0.99132032,1.60963507,16.82576167,0.99347109,1.30001389,20.41075074,0.99208801,1.537035,2
10.24472176,0.99631263,1.18799369,21.13642114,0.99240358,1.60355255,14.92998557,0.99462865,1.26030799,20.50204457,0.99263157,1.58532816,2
10.59876693,0.99632283,1.19172722,19.88057862,0.9931125,1.5570712,14.93275404,0.99482144,1.22197185,22.07543755,0.9923521,1.58566039,2
12.06874055,0.99668787,1.25715658,23.59892064,0.9935327,1.71659201,16.38115624,0.99550618,1.3680875,24.60284752,0.99325757,1.72767924,2
17.58716522,0.99630854,1.54773173,33.39264032,0.99300082,2.06621043,25.45769539,0.9946586,1.65709115,35.66015727,0.99252554,2.06068806,2
14.19341849,0.99651635,1.36177451,30.72579209,0.99246948,1.83681306,22.42765696,0.99449758,1.44916425,28.34355714,0.99305334,1.78308445,2
9.98398979,0.99728196,1.16629254,21.06680729,0.99427308,1.61660611,16.02181596,0.99564,1.30310841,23.43056674,0.99363051,1.64696077,2
15.17509025,0.99606335,1.40668487,31.62046346,0.99180905,1.91014133,22.03087958,0.99428721,1.51961662,30.19694889,0.9921778,1.89112694,2
18.0950604,0.99352607,1.527718,46.03640627,0.98355233,2.26943886,35.30378943,0.98737324,1.86060972,44.5074974,0.98409857,2.22401215,2
14.40789595,0.99671952,1.36380326,33.47719876,0.99238845,1.91444101,25.14578189,0.99427692,1.55135665,33.2116694,0.99244882,1.91131573,2
13.90904918,0.99698781,1.21278811,27.61305781,0.99402874,1.62884262,19.93750965,0.995684,1.28507185,27.81600423,0.99398485,1.63041106,2
11.85318893,0.99706383,1.23670894,31.84863428,0.99212247,1.84402169,24.31014246,0.99398072,1.5283677,29.61708321,0.99267443,1.84853577,2
11.27060384,0.99652347,1.22423941,32.01416422,0.99013941,1.86573449,25.45166649,0.99215222,1.5249973,32.24039381,0.99006973,1.84461854,2
18.70953285,0.99529172,1.60888179,39.97700657,0.9899543,2.25576333,28.81583182,0.99275123,1.80392834,40.59527769,0.98979893,2.28565827,2
15.30292511,0.99568213,1.4205699,37.99215782,0.98929582,2.1068623,28.28026222,0.99202346,1.70238224,36.01797907,0.98985203,2.04708014,2
15.20005438,0.99640593,1.3849413,31.15660994,0.99264376,1.87276734,21.28251173,0.99496959,1.46953328,28.5085501,0.99326898,1.8400948,2
13.53666227,0.99691762,1.34202498,28.195732,0.99358899,1.8043839,20.82227744,0.99526038,1.42604411,28.35514658,0.99355274,1.80749566,2
11.43628506,0.99695529,1.29539441,34.23445229,0.9908989,2.0195958,27.80560486,0.99259998,1.66219595,33.67794705,0.99104685,1.96623419,2
14.38695848,0.99468487,1.34335563,33.57487063,0.98761437,1.94286603,24.15809436,0.99107858,1.56304791,30.57809829,0.98871987,1.91313141,2
23.7638561,0.99564632,1.79730746,47.42397236,0.99132365,2.5248912,34.19238293,0.99373765,2.07235654,47.99053916,0.99121999,2.52830429,2
10.34372397,0.99662697,1.16789318,29.34187281,0.9904459,1.80687562,23.31414758,0.99240031,1.47033584,29.00587971,0.9905553,1.75513267,2
14.45896587,0.99410626,1.34213876,32.20572402,0.98689173,1.88303944,23.73392741,0.99032981,1.52138188,30.50048965,0.98758579,1.87535951,2
7.92213583,0.99789098,1.0505338,26.49287926,0.99295749,1.68044457,21.6610519,0.99423565,1.4205824,25.54490615,0.99320949,1.68012393,2
10.07054946,0.99772853,1.22196959,30.04843803,0.99323224,1.81729452,25.27631112,0.99430091,1.50789063,30.5989979,0.99310824,1.82340216,2
13.1704272,0.99604028,1.29750609,34.2293317,0.98972386,1.9027608,24.45858864,0.99264927,1.52747446,29.1955485,0.99123508,1.8409331,2
11.3529498,0.99681728,1.235521,28.91645371,0.99190526,1.83362983,22.06001705,0.99381791,1.50500255,29.52779243,0.99173412,1.8505195,2
10.1520141,0.99767724,1.17821824,27.34955661,0.99375147,1.66414403,19.47564128,0.9955456,1.30842542,22.88580159,0.9947713,1.61542592,2
16.07175476,0.99558949,1.35984217,28.76561918,0.99211725,1.797465,18.45324461,0.99493775,1.4179046,28.66515425,0.99214478,1.82882601,2
14.68959818,0.99688708,1.36060006,32.7622254,0.99306702,1.87761559,22.13760765,0.99531039,1.48075573,29.52636306,0.99375178,1.84939146,2
16.86501628,0.99652502,1.43150244,34.04481634,0.9929952,1.91542805,22.63943465,0.99533684,1.53360369,30.3654631,0.99375224,1.88974393,2
15.76631684,0.99510245,1.46742996,32.38162457,0.98995543,2.06261384,22.1518378,0.9931212,1.65881783,33.34151161,0.98965768,2.09442297,2
20.20309752,0.99263213,1.57805895,38.14606935,0.98610854,2.12145726,25.24247592,0.9907976,1.64107837,36.77555518,0.98660763,2.06717428,2
17.54825241,0.99359412,1.48171611,33.57549839,0.98776111,2.02309388,22.75100707,0.9916978,1.59760078,32.53345966,0.98814095,1.99201681,2
15.45951163,0.9932229,1.38642237,28.28882219,0.98761709,1.83810915,18.98583737,0.99168025,1.42277789,28.068876,0.98771337,1.79377377,2
